Client_ID,year,lat,lng,Minuten,outlier
1550,2020,52.2306615,5.166164999999999,175.0,0
2436,2020,51.8949398,5.9068846,40.0,0
2690,2020,51.9171011,5.845235,57.5,0
7290,2020,51.9218638,5.840908,105.0,0
9259,2020,52.2016046,6.5559419,210.0,1
11538,2020,52.0492309,6.308359599999999,105.0,0
11653,2020,53.1716887,6.6032223,100.0,0
11951,2020,51.5016025,3.9101058,65.0,0
14604,2020,51.9614471,5.035090299999999,60.0,0
14877,2020,51.05512419999999,5.8637498,87.5,0
15551,2020,52.1402213,6.1982925,95.0,0
15964,2020,51.8740172,5.9713506,70.0,0
18302,2020,51.4187327,6.164763199999999,195.0,0
19320,2020,50.8684902,6.0253855,25.0,0
20386,2020,52.15343619999999,6.395002,80.0,0
21698,2020,52.1951239,4.623250899999999,157.5,0
22580,2020,52.1400222,5.605909,35.0,0
24069,2020,53.3903555,6.556564,50.0,0
24144,2020,51.3425058,5.8899957,90.0,0
24602,2020,51.4608832,3.9027057,77.5,0
25064,2020,51.9769908,6.7222786,22.5,0
25782,2020,52.1082246,6.3092691,97.5,0
27871,2020,52.2210251,5.282540099999999,85.0,0
30068,2020,52.67979920000001,5.9623691,90.0,0
30964,2020,52.98472599999999,6.9613048,95.0,0
31468,2020,52.2649503,4.629830999999999,50.0,0
31667,2020,52.8742591,7.0576089,120.0,0
31676,2020,52.2252243,5.1974243,90.0,0
32415,2020,52.0483002,4.6487034,60.0,0
32618,2020,52.16164879999999,5.9629832,37.5,0
32620,2020,52.2021181,6.550367,60.0,0
33723,2020,52.7827356,6.1049583,75.0,0
33928,2020,52.054795,6.1012131,45.0,0
35948,2020,50.9457088,5.7671886,220.0,1
36095,2020,53.1915687,5.8148329,10.0,0
37560,2020,52.7110767,6.8499703,30.0,0
38647,2020,52.9254027,7.0185191,72.5,0
39106,2020,51.7221553,3.9076648,67.5,0
39782,2020,51.9641037,4.9861071,70.0,0
40925,2020,52.1118684,4.2890083,47.5,0
42623,2020,52.1044751,6.304827299999999,45.0,0
42841,2020,52.0137862,5.331078499999999,25.0,0
43702,2020,51.4134615,6.1639689,52.5,0
44462,2020,51.6486406,3.900153599999999,2303.0,1
45290,2020,52.1975987,6.5556321,70.0,0
45670,2020,52.141951,5.387247299999999,130.0,0
45824,2020,52.03101419999999,5.5694851,40.0,0
45930,2020,53.330163,6.7514243,20.0,0
46385,2020,51.9939353,5.9522661,30.0,0
46994,2020,51.0681789,5.8266349,40.0,0
48179,2020,52.996206,6.9624649,30.0,0
48356,2020,52.2681625,6.178019600000001,252.5,1
49128,2020,51.5714929,4.7343801,152.5,0
49723,2020,53.14153839999999,6.928227799999999,70.0,0
49823,2020,51.0465294,5.7907217,300.0,1
50157,2020,52.0108969,5.431598699999999,45.0,0
50595,2020,51.5211818,5.3435295,50.0,0
52083,2020,51.4765272,6.1880912,120.0,0
53083,2020,52.1118869,5.712311,160.0,0
53156,2020,52.7872047,6.933325099999999,30.0,0
53851,2020,51.6050196,6.0527466,45.0,0
54357,2020,51.6602495,4.0974651,82.5,0
54725,2020,51.9084548,5.7410653,120.0,0
55978,2020,53.4131553,6.668404499999999,60.0,0
56151,2020,51.8893965,4.5167231,70.0,0
57314,2020,51.6524323,3.919221599999999,274.0,1
58354,2020,52.1505612,5.3797373,317.5,1
59287,2020,51.956018,6.5873973,130.0,0
60684,2020,51.7601956,4.152699999999999,110.0,0
61579,2020,51.9447649,5.9750635,52.5,0
61582,2020,53.1677505,5.4222723,80.0,0
62053,2020,51.8495481,5.864547000000001,10.0,0
62776,2020,52.2601617,6.807299,87.5,0
63278,2020,52.7097983,6.847944699999999,40.0,0
64059,2020,52.3276422,4.878499000000001,45.0,0
66015,2020,52.3770245,6.751645099999999,95.0,0
66861,2020,51.6486406,3.900153599999999,1635.0,1
68576,2020,53.24870869999999,6.866827799999999,75.0,0
69790,2020,52.7879423,6.1147976,162.5,0
70332,2020,53.0538185,6.9927457,30.0,0
71289,2020,53.2144662,6.553270599999999,510.0,1
71820,2020,51.9480792,6.0188598,145.0,0
72204,2020,51.3317267,5.9694128,150.0,0
73476,2020,51.9950339,5.187522,65.0,0
74725,2020,52.02559669999999,4.4292889,70.0,0
75668,2020,51.976363,6.7238205,95.0,0
76625,2020,52.4991937,4.6601766,80.0,0
76861,2020,52.6944925,6.865321199999999,135.0,0
77332,2020,52.227156,4.525059199999999,45.0,0
77539,2020,51.98933299999999,4.491634900000001,2430.0,1
78055,2020,51.941215,5.017680899999999,82.5,0
78504,2020,52.2872406,5.9698419,50.0,0
78761,2020,50.95802699999999,5.824760899999999,50.0,0
79224,2020,52.0451353,6.1066566,35.0,0
79225,2020,52.0452107,5.6602102,15.0,0
79482,2020,52.0564301,4.5031679,1200.0,1
81452,2020,51.7507337,5.260401799999999,87.5,0
81569,2020,52.68002079999999,5.959281499999999,85.0,0
81855,2020,52.7882715,6.924511900000001,42.5,0
82330,2020,53.2142451,5.8004471,37.5,0
84793,2020,52.2163755,6.902784599999999,152.5,0
85372,2020,53.1159621,6.886330099999999,155.0,0
85412,2020,53.20817880000001,5.765336,35.0,0
86201,2020,51.9861229,4.4914806,1200.0,1
87162,2020,51.9222983,5.8377724,45.0,0
87270,2020,52.07875989999999,5.485844699999999,30.0,0
87583,2020,51.7634039,5.1273593,50.0,0
88739,2020,51.3762663,5.873448199999999,105.0,0
89161,2020,52.00337099999999,5.6752173,40.0,0
89811,2020,53.3238533,6.891606599999999,255.0,1
90467,2020,52.8889781,5.620023799999999,340.0,1
90771,2020,52.07845520000001,5.4847937,60.0,0
93395,2020,51.6870497,5.3118015,30.0,0
93656,2020,53.4042593,6.6742895,72.5,0
95039,2020,52.0608256,4.2275541,75.0,0
96920,2020,51.9956508,5.671236299999999,270.0,1
97617,2020,51.94464139999999,5.9218733,87.5,0
97811,2020,52.2028607,4.4118616,22.5,0
98209,2020,52.08924380000001,6.154672199999999,85.0,0
98762,2020,52.1813643,5.5704508,15.0,0
99058,2020,52.0314742,5.6613213,30.0,0
99115,2020,53.0094849,5.7699839,30.0,0
99187,2020,52.0095247,4.3640998,55.0,0
99375,2020,51.4757225,5.6593047,60.0,0
99595,2020,53.2131251,5.9440937,15.0,0
99711,2020,52.1933797,5.3812074,142.5,0
100837,2020,52.8782729,7.0591738,30.0,0
101044,2020,52.1371243,5.3803675,60.0,0
101128,2020,51.8885988,4.4697738,112.5,0
103083,2020,52.044878,4.8027657,80.0,0
103643,2020,51.4233257,5.5425056,55.0,0
104054,2020,51.98044489999999,6.5566954,50.0,0
104244,2020,53.2984132,6.6025043,60.0,0
104481,2020,53.252964,6.0393897,37.5,0
104742,2020,50.8968761,6.0157988,360.0,1
105383,2020,51.9820455,5.3440876,35.0,0
105655,2020,53.36011629999999,6.3283547,110.0,0
106447,2020,51.43954799999999,5.6195796,257.5,1
106498,2020,52.8781083,7.0523038,195.0,0
106939,2020,51.4890764,4.0398968,12.5,0
107085,2020,51.834644,4.3617766,120.0,0
107508,2020,52.7105002,6.930474200000001,15.0,0
107982,2020,51.9727766,5.3386681,147.5,0
109104,2020,52.9239857,5.7508989,97.5,0
109684,2020,52.2710667,6.1364911,40.0,0
110144,2020,51.5002254,3.6749894,57.5,0
110199,2020,51.8877457,4.5147213,60.0,0
110693,2020,51.7908209,5.7359672,115.0,0
111816,2020,51.6628584,4.091131799999999,52.5,0
112396,2020,51.9106598,5.7371006,135.0,0
113345,2020,52.9583819,4.756611500000001,105.0,0
114035,2020,53.1062561,6.8740622,75.0,0
115773,2020,53.2148704,6.2750708,130.0,0
116463,2020,52.0689112,5.2008874,105.0,0
116538,2020,52.1039732,6.3092397,17.5,0
117327,2020,51.946,6.4565382,90.0,0
117347,2020,52.70406819999999,6.5370697,150.0,0
117362,2020,52.2116216,5.2904922,32.5,0
117622,2020,53.2779645,6.6961884,87.5,0
117864,2020,51.46552399999999,3.6119122,22.5,0
118111,2020,51.8931769,4.4666876,85.0,0
118234,2020,52.13875059999999,5.3992836,32.5,0
118548,2020,51.7873057,4.4711966,90.0,0
118906,2020,52.8746443,7.0538503,30.0,0
119311,2020,53.1001754,6.8577571,65.0,0
119417,2020,51.4241356,3.738331899999999,60.0,0
119561,2020,53.1290227,6.299397900000001,40.0,0
119733,2020,52.6597083,6.8875367,35.0,0
120340,2020,52.3092108,4.9841107,87.5,0
120609,2020,52.28012409999999,6.431695899999999,70.0,0
121699,2020,51.3190786,5.9976116,585.0,1
122021,2020,53.04574599999999,5.5179174,60.0,0
122339,2020,51.8773299,4.5210956,15.0,0
122816,2020,52.9933442,6.9511151,30.0,0
122915,2020,51.6492625,3.9230961,4542.0,1
123482,2020,53.2755252,6.6916018,135.0,0
123538,2020,52.7258669,6.9872135,60.0,0
123697,2020,51.9770178,4.2436655,100.0,0
123840,2020,52.0273394,5.5686396,172.5,0
124045,2020,51.3565031,6.132893399999999,45.0,0
124287,2020,52.9301973,5.8537292,30.0,0
124901,2020,52.0144652,5.5391772,60.0,0
125323,2020,52.0445399,4.798047299999999,40.0,0
125656,2020,52.63844229999999,5.0211041,35.0,0
125868,2020,52.20286189999999,5.3820985,60.0,0
126791,2020,52.6822938,5.9500243,90.0,0
126864,2020,53.1177506,6.8892003,30.0,0
127496,2020,51.6899597,3.7276671,40.0,0
128344,2020,53.3214929,5.993875500000001,50.0,0
129360,2020,50.9355965,5.946548,40.0,0
129552,2020,52.65608779999999,4.7820844,430.0,1
130911,2020,52.1036326,4.271548399999999,100.0,0
131134,2020,51.4184207,6.1480237,40.0,0
131851,2020,52.27946499999999,6.4218179,50.0,0
132347,2020,52.7071187,6.535758700000001,172.5,0
132448,2020,53.3208291,6.0042357,30.0,0
133133,2020,52.3029604,4.7066408,85.0,0
133375,2020,51.34105539999999,6.1419701,112.5,0
133558,2020,52.16049049999999,5.411653299999999,95.0,0
133698,2020,52.0241363,5.552556,30.0,0
133905,2020,52.3538381,6.6617969,90.0,0
134409,2020,53.144604,6.2695053,32.5,0
134840,2020,53.1405521,7.032816599999999,60.0,0
134843,2020,52.1393309,6.191804899999999,30.0,0
134967,2020,52.2007555,6.5572655,70.0,0
135584,2020,52.0858388,5.2413186,205.0,1
135607,2020,52.3703195,5.1798595,42.5,0
135654,2020,52.5960745,6.4457933,42.5,0
135684,2020,51.8920098,6.0017722,60.0,0
136176,2020,51.7620028,4.1484784,77.5,0
136265,2020,51.33049519999999,3.8346598,20.0,0
136429,2020,53.0035204,6.5140476,45.0,0
137291,2020,51.7583868,4.1645261,45.0,0
137325,2020,52.0958854,6.6443781,40.0,0
137338,2020,51.59981,4.7974375,45.0,0
138164,2020,52.131311,6.2064995,60.0,0
139900,2020,51.7980324,4.4925511,25.0,0
140185,2020,53.36045319999999,6.3748668,155.0,0
140933,2020,52.6414743,5.0432842,187.5,0
140994,2020,51.9019984,6.437705,202.5,1
141153,2020,52.10112669999999,6.3088745,120.0,0
141516,2020,52.2011394,5.956194099999999,35.0,0
142311,2020,52.0965891,6.4385832,45.0,0
143235,2020,53.42201559999999,6.737461499999999,90.0,0
143853,2020,51.5052898,3.959367299999999,240.0,1
144636,2020,53.19512659999999,6.875739299999999,125.0,0
144862,2020,53.1031503,7.1487766,50.0,0
144933,2020,52.9674024,5.809906,70.0,0
145084,2020,51.9173072,5.8431004,65.0,0
145403,2020,52.041261,4.3963466,120.0,0
145480,2020,52.19060210000001,4.4318444,45.0,0
146555,2020,51.9196773,5.846133399999999,130.0,0
146614,2020,52.2585468,4.4964895,15.0,0
146798,2020,51.9862696,5.745959399999999,30.0,0
148260,2020,52.1829642,5.6023181,40.0,0
149035,2020,51.6504458,4.0403446,335.0,1
149239,2020,52.0245384,4.424066,30.0,0
149844,2020,53.141706,6.262766,45.0,0
150230,2020,53.1414975,7.0379195,60.0,0
151195,2020,51.6828766,5.295758,30.0,0
151286,2020,52.2875639,5.975357,160.0,0
152865,2020,53.3929346,6.551913799999999,105.0,0
153522,2020,51.707476,5.7121609,200.0,1
156003,2020,52.6669683,5.0750446,15.0,0
157370,2020,51.87976279999999,6.237409299999999,55.0,0
159386,2020,51.9772233,5.7443442,67.5,0
159553,2020,51.6495611,3.9311791,945.0,1
160462,2020,51.4917046,3.9086846,145.0,0
160752,2020,51.874502,5.966042,92.5,0
161675,2020,53.3317856,6.7446303,105.0,0
163905,2020,53.3259453,5.9911768,25.0,0
164431,2020,52.046122,4.7205333,45.0,0
164809,2020,52.5960583,6.460611699999999,50.0,0
165772,2020,52.99108039999999,6.5755196,90.0,0
165867,2020,52.27711919999999,6.4207668,130.0,0
166212,2020,53.101301,6.0760621,30.0,0
167019,2020,52.0566518,4.471012,147.5,0
167545,2020,53.14942809999999,7.035695199999999,45.0,0
167902,2020,53.2133222,6.699694999999999,377.5,1
168106,2020,52.1892641,5.602684900000001,80.0,0
168566,2020,52.4003161,7.030961599999999,45.0,0
168898,2020,53.3132548,6.0041573,40.0,0
169186,2020,52.3795671,7.038212199999999,100.0,0
169612,2020,52.3554745,5.9899675,65.0,0
169761,2020,52.03360139999999,5.6467905,30.0,0
169833,2020,52.3504618,4.943154199999999,172.5,0
170643,2020,51.50245,3.8599793,85.0,0
170819,2020,50.83466629999999,5.7247302,37.5,0
171065,2020,52.0949489,6.639462699999999,27.5,0
172535,2020,53.2143943,6.5707095,40.0,0
173031,2020,51.99357939999999,4.3549263,50.0,0
173182,2020,52.2987101,6.7512626,80.0,0
174051,2020,52.4573058,6.0038608,85.0,0
174109,2020,53.19462499999999,7.0106898,90.0,0
174731,2020,51.9743034,6.3012169,115.0,0
175437,2020,52.9358131,7.0064573,37.5,0
175953,2020,51.8820871,4.5068716,30.0,0
176136,2020,51.9090318,5.7933292,90.0,0
176363,2020,52.1774386,5.6877596,40.0,0
177241,2020,51.3357738,3.838814799999999,160.0,0
177355,2020,52.6316839,4.7387866,50.0,0
177640,2020,53.3586486,6.341285099999999,100.0,0
177681,2020,52.3536819,5.9764978,60.0,0
179922,2020,51.8939139,4.468982599999999,20.0,0
180248,2020,53.2905065,6.0087955,305.0,1
180270,2020,51.92683539999999,5.719722399999999,65.0,0
180296,2020,52.0415654,4.4939431,4560.0,1
180646,2020,52.5688369,5.9427929,85.0,0
181244,2020,52.9848008,6.8448629,40.0,0
181479,2020,51.5068575,5.3011528,45.0,0
181863,2020,51.5033313,5.346081499999999,90.0,0
182073,2020,52.1870816,5.6066957,17.5,0
182186,2020,52.3134525,6.9247969,30.0,0
182503,2020,52.5495817,5.905986800000001,120.0,0
183010,2020,50.9181687,5.9517409,265.0,1
183701,2020,52.5141309,4.6885545,55.0,0
184341,2020,53.3566657,6.378699999999999,80.0,0
184533,2020,51.9464696,6.264083100000001,62.5,0
184621,2020,52.6881297,6.183781,30.0,0
184846,2020,52.7949912,6.9331108,22.5,0
185228,2020,52.1065512,6.061313999999999,30.0,0
185291,2020,52.0095227,6.3527703,30.0,0
186260,2020,51.90835999999999,5.7426922,90.0,0
186301,2020,53.1739067,6.965114,15.0,0
186803,2020,52.1280228,4.4609318,130.0,0
186938,2020,51.5071444,3.6257893,80.0,0
187410,2020,52.15896919999999,6.7284552,90.0,0
187423,2020,52.0003299,4.4874105,50.0,0
187732,2020,53.1871336,6.8745816,30.0,0
187734,2020,53.1085808,7.0113061,90.0,0
187743,2020,51.7708677,4.0718463,157.5,0
188180,2020,51.6060548,4.7247594,50.0,0
188440,2020,53.17327359999999,6.6046727,40.0,0
188609,2020,53.114453,6.8797953,87.5,0
188701,2020,53.1451771,7.024546699999999,90.0,0
189080,2020,51.9292453,5.7640411,40.0,0
189578,2020,51.9355969,6.512685299999999,95.0,0
190797,2020,51.4881143,3.8928894,60.0,0
191605,2020,52.0043758,4.380981,40.0,0
191752,2020,52.98721949999999,6.9644184,240.0,1
191788,2020,53.0861745,7.0692678,180.0,0
192021,2020,52.71949,6.9901931,57.5,0
192187,2020,52.2650533,5.9654056,90.0,0
192417,2020,53.1439136,6.266860899999999,45.0,0
192420,2020,51.3150574,3.8576205,107.5,0
193088,2020,52.6008183,6.4560189,20.0,0
193556,2020,53.1122295,7.0166108,125.0,0
193634,2020,51.7349034,4.959435699999999,360.0,1
193808,2020,52.2096879,5.2888432,15.0,0
194331,2020,51.945435,6.4524374,70.0,0
194529,2020,53.2271474,6.811278199999999,35.0,0
194636,2020,51.5049104,3.9008654,65.0,0
194828,2020,51.1854533,6.0085774,30.0,0
195139,2020,52.0453432,4.398647,70.0,0
195285,2020,52.1563917,6.4056639,20.0,0
195330,2020,52.9430201,5.9441054,145.0,0
195739,2020,52.71120819999999,6.8553469,120.0,0
195910,2020,52.2886088,5.982069,47.5,0
196158,2020,52.1071347,6.3014806,260.0,1
197462,2020,51.4318894,4.1090954,60.0,0
197502,2020,53.20842769999999,5.8066778,85.0,0
197603,2020,51.9233711,5.8508086,15.0,0
198041,2020,53.17852370000001,6.2551644,105.0,0
198390,2020,53.3023304,6.5990144,60.0,0
198780,2020,52.28201,6.4216719,47.5,0
198931,2020,51.9857702,5.212077799999999,60.0,0
198972,2020,52.2839407,6.4442138,47.5,0
198993,2020,52.043474,4.3922889,140.0,0
199103,2020,51.7727666,5.333608799999999,37.5,0
199348,2020,51.6628584,4.091131799999999,15.0,0
199442,2020,52.7241923,6.2524674,75.0,0
199504,2020,51.6522134,3.926873799999999,27.5,0
199585,2020,52.30699449999999,6.9333576,40.0,0
199836,2020,52.7042236,6.8655749,60.0,0
200253,2020,51.458764,6.0475715,120.0,0
200404,2020,52.2136763,6.912746299999999,200.0,1
200645,2020,53.219139,6.5532768,37.5,0
200646,2020,51.512247,6.1041281,40.0,0
200972,2020,52.1047957,6.318949099999999,75.0,0
201200,2020,52.0339965,5.5647464,95.0,0
201753,2020,52.5415803,6.0635596,22.5,0
201922,2020,52.2602856,6.7091112,125.0,0
202032,2020,51.9106598,5.7371006,60.0,0
202154,2020,52.6045399,6.666892799999999,60.0,0
202491,2020,52.1877833,5.61113,62.5,0
202644,2020,52.7207974,4.739779599999999,330.0,1
203124,2020,52.98721949999999,6.9644184,90.0,0
203492,2020,52.00505339999999,5.4676815,45.0,0
203667,2020,51.8825364,4.4612552,90.0,0
203868,2020,52.00508139999999,5.6777624,45.0,0
204128,2020,51.4482564,6.052238300000001,57.5,0
204732,2020,52.2269683,6.8940841,105.0,0
204757,2020,51.5882847,4.760805299999999,85.0,0
204948,2020,51.5016606,3.8857607,85.0,0
205281,2020,53.14497739999999,7.0266617,45.0,0
205287,2020,51.7326637,3.7682304,70.0,0
205425,2020,52.05453199999999,4.494617499999999,55.0,0
205435,2020,51.89328940000001,6.3796784,105.0,0
205441,2020,52.3701111,6.695232499999999,135.0,0
205577,2020,51.974849,4.2415667,52.5,0
205761,2020,52.1383503,6.221674699999999,50.0,0
205883,2020,51.6494192,6.106746999999999,60.0,0
206678,2020,52.1580664,6.4053368,60.0,0
206822,2020,53.2517752,5.621603599999999,135.0,0
207682,2020,51.8894773,5.9083613,195.0,0
208188,2020,51.3134367,4.0377444,30.0,0
209034,2020,52.0211694,4.4331134,100.0,0
209216,2020,51.5077594,3.8930506,30.0,0
209773,2020,52.2931585,5.6148272,90.0,0
209995,2020,52.85335500000001,5.4721367,50.0,0
210521,2020,53.2984132,6.6025043,105.0,0
210792,2020,53.1568112,6.7546019,35.0,0
210911,2020,52.3670726,5.1734732,40.0,0
210983,2020,50.8949197,6.0553138,65.0,0
211006,2020,53.2467854,6.402454,165.0,0
211047,2020,52.7753782,6.9262381,167.5,0
211075,2020,51.8708055,4.4901464,80.0,0
211339,2020,51.5016606,3.8857607,105.0,0
211388,2020,51.9888216,4.4988664,30.0,0
212451,2020,51.3707825,6.1474593,145.0,0
212552,2020,52.0108969,5.431598699999999,45.0,0
212888,2020,51.8697159,4.6178465,30.0,0
213096,2020,51.8497278,5.651142600000001,27.5,0
213443,2020,51.9767001,6.2710783,10.0,0
213702,2020,53.1779344,6.6067633,45.0,0
213745,2020,52.2370592,5.1177058,82.5,0
213788,2020,52.69594,6.220460999999999,105.0,0
214025,2020,51.8344821,5.8692622,70.0,0
214061,2020,51.608446,4.7137671,60.0,0
214275,2020,52.2820192,6.4123661,150.0,0
214752,2020,53.1648881,6.766566,72.5,0
214932,2020,52.3499584,6.668143799999999,105.0,0
215048,2020,51.8532497,5.6131497,30.0,0
215081,2020,52.3750246,7.0012799,60.0,0
215487,2020,52.7014508,5.2366468,57.5,0
215586,2020,53.2348747,6.8136598,305.0,1
215778,2020,52.9421247,5.8171731,90.0,0
216208,2020,51.8020881,5.7282689,50.0,0
216239,2020,52.297656,5.949777399999999,120.0,0
216426,2020,52.8466236,7.0822213,120.0,0
217202,2020,52.09319869999999,4.901758099999999,95.0,0
217277,2020,53.3590756,6.496802499999999,92.5,0
217516,2020,53.1000272,6.8559154,75.0,0
217531,2020,51.5731428,5.9468742,180.0,0
217542,2020,52.8755203,7.061252199999999,30.0,0
217556,2020,51.42974299999999,4.118345,112.5,0
217818,2020,51.6234925,4.740722100000001,30.0,0
219216,2020,52.1928135,5.383371899999999,20.0,0
219319,2020,52.0926426,5.0922081,230.0,1
219495,2020,52.1034447,6.643568999999999,60.0,0
220343,2020,52.0021128,5.6714375,72.5,0
220596,2020,51.3137002,3.9141134,85.0,0
220708,2020,53.23711369999999,5.9858306,100.0,0
221098,2020,51.9125632,5.8356109,60.0,0
222193,2020,52.38026989999999,7.0068619,40.0,0
222531,2020,52.7846714,6.113261000000001,30.0,0
222672,2020,50.9395235,5.972261,90.0,0
222703,2020,51.5097533,3.9063114,30.0,0
222887,2020,52.526865,6.435998199999999,105.0,0
222953,2020,52.0845225,4.6315458,120.0,0
223014,2020,51.4147273,6.164206099999999,120.0,0
223015,2020,52.8747529,5.772456099999999,90.0,0
224163,2020,52.9866046,6.8494955,90.0,0
224572,2020,53.1905482,6.5675732,77.5,0
224717,2020,51.9202759,5.840107000000001,115.0,0
225178,2020,51.3371299,6.1331799,125.0,0
225415,2020,52.3903146,4.8787055,55.0,0
225430,2020,53.2123056,5.936688699999999,55.0,0
225505,2020,51.44158960000001,3.5697728,60.0,0
225532,2020,52.07048289999999,4.7052642,115.0,0
225810,2020,52.28822719999999,5.9684478,45.0,0
225956,2020,51.7332192,5.5259826,60.0,0
226316,2020,52.0416868,4.3882327,180.0,0
226353,2020,53.1855159,5.7957597,85.0,0
226768,2020,52.5989963,6.4794589,75.0,0
226978,2020,53.0017435,6.7667392,30.0,0
226987,2020,52.197799,5.961109899999999,80.0,0
227027,2020,52.3812485,7.0122006,135.0,0
227280,2020,53.2822264,5.7238101,55.0,0
227651,2020,53.2905102,6.0028272,45.0,0
227813,2020,52.9342008,7.015962399999999,60.0,0
227930,2020,52.080459,5.4216605,80.0,0
228444,2020,53.3225284,5.9952108,22.5,0
228468,2020,53.1747756,5.427557300000001,82.5,0
229170,2020,52.236596,6.5812373,105.0,0
229191,2020,52.0251576,5.5274554,72.5,0
229239,2020,52.0042363,5.9331429,20.0,0
229354,2020,51.9956508,5.671236299999999,30.0,0
229653,2020,52.7944706,6.947534699999999,20.0,0
229864,2020,53.1573309,6.7348975,90.0,0
230041,2020,52.2884605,5.9865226,40.0,0
231020,2020,53.15352770000001,6.7469933,22.5,0
231071,2020,50.9576977,5.8648506,90.0,0
231294,2020,52.7119417,6.2488815,42.5,0
231519,2020,52.3562638,6.766876099999999,60.0,0
231571,2020,52.3484835,6.667382,135.0,0
231620,2020,53.0670735,5.530378799999999,52.5,0
231640,2020,51.8916355,5.422256,32.5,0
231912,2020,52.1864559,5.975733300000001,45.0,0
232223,2020,51.9389996,5.9368285,117.5,0
232311,2020,52.4067403,6.781029299999999,75.0,0
232522,2020,50.9468958,5.7804883,75.0,0
233297,2020,52.924616,5.7504729,60.0,0
233382,2020,51.98030139999999,5.0822774,150.0,0
233416,2020,51.92988339999999,6.633490699999999,210.0,1
234407,2020,52.0068796,4.443423699999999,107.5,0
234479,2020,52.4708246,6.059768699999999,20.0,0
234719,2020,52.0257808,5.2416889,30.0,0
234857,2020,53.23788219999999,6.8070933,20.0,0
235228,2020,52.5599042,5.8986316,80.0,0
235329,2020,52.298074,4.5643221,30.0,0
235469,2020,52.8619791,5.7925967,162.5,0
235551,2020,52.65731779999999,4.7559076,240.0,1
235753,2020,52.8512272,5.534569299999999,77.5,0
235804,2020,52.9988915,6.0637453,30.0,0
237164,2020,51.91094330000001,5.656923099999999,60.0,0
237372,2020,51.06554569999999,5.8540999,550.0,1
237452,2020,53.3637301,5.2151264,30.0,0
237475,2020,53.141706,6.262766,47.5,0
237717,2020,52.65570700000001,5.0581881,10.0,0
237758,2020,51.6512849,3.923074,57.5,0
237854,2020,53.30039559999999,6.5948349,90.0,0
237911,2020,52.1072108,5.1802338,75.0,0
237940,2020,53.133728,6.2698667,75.0,0
237957,2020,51.98692339999999,5.9672453,20.0,0
238456,2020,52.9675302,5.8067964,45.0,0
238549,2020,52.04703629999999,5.6674371,75.0,0
238694,2020,51.8346801,4.9556742,70.0,0
239110,2020,51.3610474,6.146076799999999,85.0,0
239406,2020,51.2853389,5.7519309,60.0,0
240045,2020,51.9218156,4.6249939,40.0,0
241260,2020,53.3432732,6.907331399999999,22.5,0
241334,2020,53.3030678,6.598075000000001,70.0,0
241630,2020,52.3853477,7.034945700000001,57.5,0
241634,2020,51.9200368,5.836833899999999,90.0,0
241906,2020,52.98472599999999,6.9613048,115.0,0
241925,2020,52.2887684,5.9680592,10.0,0
242096,2020,51.3274074,4.0997351,25.0,0
242606,2020,52.9009697,5.577375399999999,110.0,0
242764,2020,52.3713579,5.7747249,200.0,1
242952,2020,50.9227169,5.9591064,60.0,0
243098,2020,52.605524,6.465404299999999,85.0,0
243285,2020,51.6508871,3.9308185,45.0,0
243291,2020,52.3854798,4.8788344,20.0,0
244032,2020,52.4829574,4.6608852,117.5,0
244187,2020,51.9401874,5.9307496,105.0,0
244235,2020,51.8877307,4.5199802,30.0,0
244376,2020,52.1172392,5.1053904,210.0,1
244382,2020,52.3919972,6.2722846,195.0,0
244440,2020,51.5796503,4.79076,87.5,0
244443,2020,52.5026561,6.112080799999999,30.0,0
